-1,-1,-1,-1,-1,-1,-1,3404,3405,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,518,518,518,519,520,-1,-1,-1,-1,-1,-1,-1,-1,-1,518,519,520,-1,-1,-1,-1,-1
-1,2999,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3002,-1,518,519,597,598,599,600,601,520,518,518,518,518,518,518,519,520,518,518,519,520,518,518,519,520,-1
-1,3079,3080,3080,3080,3080,3080,3080,3080,3080,3080,3080,3080,3080,3080,3080,3080,3080,3080,3080,3080,3080,3080,3082,-1,518,519,677,678,679,680,681,520,598,598,518,519,520,518,597,598,599,600,601,600,519,520,519,520,-1
-1,3159,3160,3160,3160,3160,3160,3160,3160,3160,3160,3160,3160,3160,3160,3160,3160,3160,3160,3160,3160,3160,3160,3162,-1,518,519,598,599,518,519,520,600,519,520,518,519,520,518,677,678,679,680,681,600,519,520,519,520,-1
-1,3404,3405,3404,3404,3405,3404,3404,3405,3404,3405,3405,3405,3404,3404,3405,3405,3404,3405,3404,3404,3405,3404,3405,-1,518,519,598,599,518,519,520,600,519,597,598,599,600,601,520,600,520,519,520,600,519,520,519,520,-1
-1,3404,3405,3404,3404,3405,3404,3404,3405,3404,3404,3404,3404,3405,3405,3404,3404,3405,3404,3404,3404,3404,3405,3405,-1,518,519,598,599,518,519,520,600,519,677,678,679,680,681,520,600,520,519,520,600,519,520,519,520,-1
-1,3404,3405,3404,3404,3404,3405,3404,3405,3405,3404,3404,3404,3405,3404,3404,3404,3405,3404,3404,3404,3404,3405,3405,-1,518,597,598,599,600,601,520,600,520,600,520,600,520,519,520,600,520,519,520,597,598,599,600,601,-1
-1,3404,3405,3404,3404,3405,3405,3404,3404,3405,3404,3404,3404,3405,3404,3404,3404,3405,3404,3404,3404,3404,3405,3405,-1,518,677,678,679,680,681,600,600,520,600,520,600,520,520,600,600,520,520,600,677,678,679,680,681,-1
-1,3404,3405,3404,3404,3405,3404,3404,3404,3405,3405,3404,3405,3405,3404,3405,3404,3405,3404,3404,3404,3404,3405,3405,-1,518,519,518,519,520,520,599,600,600,520,600,600,520,520,599,600,600,520,599,600,520,520,519,520,-1
-1,3404,3405,3404,3404,3405,3404,3404,3404,3405,3404,3405,3404,3404,3405,3404,3404,3404,3405,3404,3404,3404,3405,3405,-1,518,519,520,520,600,600,599,597,598,599,600,601,520,600,599,600,520,600,599,600,520,520,519,520,-1
-1,3404,3405,3404,3405,3404,3404,3404,3404,3405,3405,3404,3404,3405,3405,3404,3404,3404,3405,3404,3405,3404,3405,3404,3405,519,520,520,600,599,600,598,677,678,679,680,681,520,598,597,598,599,600,601,599,600,520,519,520,-1
-1,3404,3405,3404,3405,3404,3404,3404,3405,3404,3405,3404,3404,3405,3405,3404,3404,3404,3404,3405,3405,3405,3404,3404,3405,520,520,600,598,599,600,598,599,600,600,599,600,600,599,677,678,679,680,681,599,600,519,520,520,-1
-1,3404,3405,3404,3405,3405,3405,3404,3405,3404,3404,3404,3405,3404,3405,3404,3404,3405,3404,3405,3405,3405,3404,3404,3405,520,600,520,598,599,518,598,599,600,598,599,600,599,600,600,519,520,598,598,599,600,519,520,520,-1
-1,3404,3404,3404,3405,3405,3404,3405,3405,3404,3404,3405,3404,3405,3405,3404,3404,3405,3404,3405,3405,3405,3404,3404,3405,519,520,520,598,599,598,599,600,600,598,599,600,598,599,600,520,600,598,598,599,600,520,600,520,-1
